,DateTime
13197,1947-02-17
13198,1947-02-18
13199,1947-02-19
13200,1947-02-20
13201,1947-02-21
13202,1947-02-22
13203,1947-02-23
13204,1947-02-24
13205,1947-02-25
13206,1947-02-26
13207,1947-02-27
13208,1947-02-28
13209,1947-03-01
13210,1947-03-02
13211,1947-03-03
13212,1947-03-04
13213,1947-03-05
13214,1947-03-06
13215,1947-03-07
13216,1947-03-08
13217,1947-03-09
13218,1947-03-10
13219,1947-03-11
13220,1947-03-12
13221,1947-03-13
13222,1947-03-14
13223,1947-03-15
13224,1947-03-16
13225,1947-03-17
13226,1947-03-18
13227,1947-03-19
13228,1947-03-20
13229,1947-03-21
13230,1947-03-22
13231,1947-03-23
13232,1947-03-24
13233,1947-03-25
13234,1947-03-26
13235,1947-03-27
13236,1947-03-28
13237,1947-03-29
13238,1947-03-30
13239,1947-03-31
13240,1947-04-01
13241,1947-04-02
13242,1947-04-03
13243,1947-04-04
13244,1947-04-05
13245,1947-04-06
13246,1947-04-07
13247,1947-04-08
13248,1947-04-09
13249,1947-04-10
13250,1947-04-11
13251,1947-04-12
13252,1947-04-13
13253,1947-04-14
13254,1947-04-15
13255,1947-04-16
13256,1947-04-17
13257,1947-04-18
13258,1947-04-19
13259,1947-04-20
13260,1947-04-21
13261,1947-04-22
13262,1947-04-23
13263,1947-04-24
13264,1947-04-25
13265,1947-04-26
13266,1947-04-27
13267,1947-04-28
13268,1947-04-29
13269,1947-04-30
13270,1947-05-01
13271,1947-05-02
13272,1947-05-03
13273,1947-05-04
13274,1947-05-05
13275,1947-05-06
13276,1947-05-07
13277,1947-05-08
13278,1947-05-09
13279,1947-05-10
13280,1947-05-11
13281,1947-05-12
13282,1947-05-13
13283,1947-05-14
13284,1947-05-15
13285,1947-05-16
13286,1947-05-17
13287,1947-05-18
13288,1947-05-19
13289,1947-05-20
13290,1947-05-21
13291,1947-05-22
13292,1947-05-23
13293,1947-05-24
13294,1947-05-25
13295,1947-05-26
13296,1947-05-27
13297,1947-05-28
13298,1947-05-29
13299,1947-05-30
13300,1947-05-31
13301,1947-06-01
13302,1947-06-02
13303,1947-06-03
13304,1947-06-04
13305,1947-06-05
13306,1947-06-06
13307,1947-06-07
13308,1947-06-08
13309,1947-06-09
13310,1947-06-10
13311,1947-06-11
13312,1947-06-12
13313,1947-06-13
13314,1947-06-14
13315,1947-06-15
13316,1947-06-16
13317,1947-06-17
13318,1947-06-18
13319,1947-06-19
13320,1947-06-20
13321,1947-06-21
13322,1947-06-22
13323,1947-06-23
13324,1947-06-24
13325,1947-06-25
13326,1947-06-26
13327,1947-06-27
13328,1947-06-28
13329,1947-06-29
13330,1947-06-30
13331,1947-07-01
13332,1947-07-02
13333,1947-07-03
13334,1947-07-04
13335,1947-07-05
13336,1947-07-06
13337,1947-07-07
13338,1947-07-08
13339,1947-07-09
13340,1947-07-10
13341,1947-07-11
13342,1947-07-12
13343,1947-07-13
13344,1947-07-14
13345,1947-07-15
13346,1947-07-16
13347,1947-07-17
13348,1947-07-18
13349,1947-07-19
13350,1947-07-20
13351,1947-07-21
13352,1947-07-22
13353,1947-07-23
13354,1947-07-24
13355,1947-07-25
13356,1947-07-26
13357,1947-07-27
13358,1947-07-28
13359,1947-07-29
13360,1947-07-30
13361,1947-07-31
13362,1947-08-01
13363,1947-08-02
13364,1947-08-03
13365,1947-08-04
13366,1947-08-05
13367,1947-08-06
13368,1947-08-07
13369,1947-08-08
13370,1947-08-09
13371,1947-08-10
13372,1947-08-11
13373,1947-08-12
13374,1947-08-13
13375,1947-08-14
13376,1947-08-15
13377,1947-08-16
13378,1947-08-17
13379,1947-08-18
13380,1947-08-19
13381,1947-08-20
13382,1947-08-21
13383,1947-08-22
13384,1947-08-23
13385,1947-08-24
13386,1947-08-25
13387,1947-08-26
13388,1947-08-27
13389,1947-08-28
13390,1947-08-29
13391,1947-08-30
13392,1947-08-31
13393,1947-09-01
13394,1947-09-02
13395,1947-09-03
13396,1947-09-04
13397,1947-09-05
13398,1947-09-06
13399,1947-09-07
13400,1947-09-08
13401,1947-09-09
13402,1947-09-10
13403,1947-09-11
13404,1947-09-12
13405,1947-09-13
13406,1947-09-14
13407,1947-09-15
13408,1947-09-16
13409,1947-09-17
13410,1947-09-18
13411,1947-09-19
13412,1947-09-20
13413,1947-09-21
13414,1947-09-22
13415,1947-09-23
13416,1947-09-24
13417,1947-09-25
13418,1947-09-26
13419,1947-09-27
13420,1947-09-28
13421,1947-09-29
13422,1947-09-30
13423,1947-10-01
13424,1947-10-02
13425,1947-10-03
13426,1947-10-04
13427,1947-10-05
13428,1947-10-06
13429,1947-10-07
13430,1947-10-08
13431,1947-10-09
13432,1947-10-10
13433,1947-10-11
13434,1947-10-12
13435,1947-10-13
13436,1947-10-14
13437,1947-10-15
13438,1947-10-16
13439,1947-10-17
13440,1947-10-18
13441,1947-10-19
13442,1947-10-20
13443,1947-10-21
13444,1947-10-22
13445,1947-10-23
13446,1947-10-24
13447,1947-10-25
13448,1947-10-26
13449,1947-10-27
13450,1947-10-28
13451,1947-10-29
13452,1947-10-30
13453,1947-10-31
13454,1947-11-01
13455,1947-11-02
13456,1947-11-03
13457,1947-11-04
13458,1947-11-05
13459,1947-11-06
13460,1947-11-07
13461,1947-11-08
13462,1947-11-09
13463,1947-11-10
13464,1947-11-11
13465,1947-11-12
13466,1947-11-13
13467,1947-11-14
13468,1947-11-15
13469,1947-11-16
13470,1947-11-17
13471,1947-11-18
13472,1947-11-19
13473,1947-11-20
13474,1947-11-21
13475,1947-11-22
13476,1947-11-23
13477,1947-11-24
13478,1947-11-25
13479,1947-11-26
13480,1947-11-27
13481,1947-11-28
13482,1947-11-29
13483,1947-11-30
13484,1947-12-01
13485,1947-12-02
13486,1947-12-03
13487,1947-12-04
13488,1947-12-05
13489,1947-12-06
13490,1947-12-07
13491,1947-12-08
13492,1947-12-09
13493,1947-12-10
13494,1947-12-11
13495,1947-12-12
13496,1947-12-13
13497,1947-12-14
13498,1947-12-15
13499,1947-12-16
13500,1947-12-17
13501,1947-12-18
13502,1947-12-19
13503,1947-12-20
13504,1947-12-21
13505,1947-12-22
13506,1947-12-23
13507,1947-12-24
13508,1947-12-25
13509,1947-12-26
13510,1947-12-27
13511,1947-12-28
13512,1947-12-29
13513,1947-12-30
13514,1947-12-31
13515,1948-01-01
13516,1948-01-02
13517,1948-01-03
13518,1948-01-04
13519,1948-01-05
13520,1948-01-06
13521,1948-01-07
13522,1948-01-08
13523,1948-01-09
13524,1948-01-10
13525,1948-01-11
13526,1948-01-12
13527,1948-01-13
13528,1948-01-14
13529,1948-01-15
13530,1948-01-16
13531,1948-01-17
13532,1948-01-18
13533,1948-01-19
13534,1948-01-20
13535,1948-01-21
13536,1948-01-22
13537,1948-01-23
13538,1948-01-24
13539,1948-01-25
13540,1948-01-26
13541,1948-01-27
13542,1948-01-28
13543,1948-01-29
13544,1948-01-30
13545,1948-01-31
13546,1948-02-01
13547,1948-02-02
13548,1948-02-03
13549,1948-02-04
13550,1948-02-05
13551,1948-02-06
13552,1948-02-07
13553,1948-02-08
13554,1948-02-09
13555,1948-02-10
13556,1948-02-11
13557,1948-02-12
13558,1948-02-13
13559,1948-02-14
13560,1948-02-15
13561,1948-02-16
13562,1948-02-17
13563,1948-02-18
13564,1948-02-19
13565,1948-02-20
13566,1948-02-21
13567,1948-02-22
13568,1948-02-23
13569,1948-02-24
13570,1948-02-25
13571,1948-02-26
13572,1948-02-27
13573,1948-02-28
13574,1948-02-29
13575,1948-03-01
13576,1948-03-02
13577,1948-03-03
13578,1948-03-04
13579,1948-03-05
13580,1948-03-06
13581,1948-03-07
13582,1948-03-08
13583,1948-03-09
13584,1948-03-10
13585,1948-03-11
13586,1948-03-12
13587,1948-03-13
13588,1948-03-14
13589,1948-03-15
13590,1948-03-16
13591,1948-03-17
13592,1948-03-18
13593,1948-03-19
13594,1948-03-20
13595,1948-03-21
13596,1948-03-22
13597,1948-03-23
13598,1948-03-24
13599,1948-03-25
13600,1948-03-26
13601,1948-03-27
13602,1948-03-28
13603,1948-03-29
13604,1948-03-30
13605,1948-03-31
13606,1948-04-01
13607,1948-04-02
13608,1948-04-03
13609,1948-04-04
13610,1948-04-05
13611,1948-04-06
13612,1948-04-07
13613,1948-04-08
13614,1948-04-09
13615,1948-04-10
13616,1948-04-11
13617,1948-04-12
13618,1948-04-13
13619,1948-04-14
13620,1948-04-15
13621,1948-04-16
13622,1948-04-17
13623,1948-04-18
13624,1948-04-19
13625,1948-04-20
13626,1948-04-21
13627,1948-04-22
13628,1948-04-23
13629,1948-04-24
13630,1948-04-25
13631,1948-04-26
13632,1948-04-27
13633,1948-04-28
13634,1948-04-29
13635,1948-04-30
13636,1948-05-01
13637,1948-05-02
13638,1948-05-03
13639,1948-05-04
13640,1948-05-05
13641,1948-05-06
13642,1948-05-07
13643,1948-05-08
13644,1948-05-09
13645,1948-05-10
13646,1948-05-11
13647,1948-05-12
13648,1948-05-13
13649,1948-05-14
13650,1948-05-15
13651,1948-05-16
13652,1948-05-17
13653,1948-05-18
13654,1948-05-19
13655,1948-05-20
13656,1948-05-21
13657,1948-05-22
13658,1948-05-23
13659,1948-05-24
13660,1948-05-25
13661,1948-05-26
13662,1948-05-27
13663,1948-05-28
13664,1948-05-29
13665,1948-05-30
13666,1948-05-31
13667,1948-06-01
13668,1948-06-02
13669,1948-06-03
13670,1948-06-04
13671,1948-06-05
13672,1948-06-06
13673,1948-06-07
13674,1948-06-08
13675,1948-06-09
13676,1948-06-10
13677,1948-06-11
13678,1948-06-12
13679,1948-06-13
13680,1948-06-14
13681,1948-06-15
13682,1948-06-16
13683,1948-06-17
13684,1948-06-18
13685,1948-06-19
13686,1948-06-20
13687,1948-06-21
13688,1948-06-22
13689,1948-06-23
13690,1948-06-24
13691,1948-06-25
13692,1948-06-26
13693,1948-06-27
13694,1948-06-28
13695,1948-06-29
13696,1948-06-30
13697,1948-07-01
13698,1948-07-02
13699,1948-07-03
13700,1948-07-04
13701,1948-07-05
13702,1948-07-06
13703,1948-07-07
13704,1948-07-08
13705,1948-07-09
13706,1948-07-10
13707,1948-07-11
13708,1948-07-12
13709,1948-07-13
13710,1948-07-14
13711,1948-07-15
13712,1948-07-16
13713,1948-07-17
13714,1948-07-18
13715,1948-07-19
13716,1948-07-20
13717,1948-07-21
13718,1948-07-22
13719,1948-07-23
13720,1948-07-24
13721,1948-07-25
13722,1948-07-26
13723,1948-07-27
13724,1948-07-28
13725,1948-07-29
13726,1948-07-30
13727,1948-07-31
13728,1948-08-01
13729,1948-08-02
13730,1948-08-03
13731,1948-08-04
13732,1948-08-05
13733,1948-08-06
13734,1948-08-07
13735,1948-08-08
13736,1948-08-09
13737,1948-08-10
13738,1948-08-11
13739,1948-08-12
13740,1948-08-13
13741,1948-08-14
13742,1948-08-15
13743,1948-08-16
13744,1948-08-17
13745,1948-08-18
13746,1948-08-19
13747,1948-08-20
13748,1948-08-21
13749,1948-08-22
13750,1948-08-23
13751,1948-08-24
13752,1948-08-25
13753,1948-08-26
13754,1948-08-27
13755,1948-08-28
13756,1948-08-29
13757,1948-08-30
13758,1948-08-31
13759,1948-09-01
13760,1948-09-02
13761,1948-09-03
13762,1948-09-04
13763,1948-09-05
13764,1948-09-06
13765,1948-09-07
13766,1948-09-08
13767,1948-09-09
13768,1948-09-10
13769,1948-09-11
13770,1948-09-12
13771,1948-09-13
13772,1948-09-14
13773,1948-09-15
13774,1948-09-16
13775,1948-09-17
13776,1948-09-18
13777,1948-09-19
13778,1948-09-20
13779,1948-09-21
13780,1948-09-22
13781,1948-09-23
13782,1948-09-24
13783,1948-09-25
13784,1948-09-26
13785,1948-09-27
13786,1948-09-28
13787,1948-09-29
13788,1948-09-30
13789,1948-10-01
13790,1948-10-02
13791,1948-10-03
13792,1948-10-04
13793,1948-10-05
13794,1948-10-06
13795,1948-10-07
13796,1948-10-08
13797,1948-10-09
13798,1948-10-10
13799,1948-10-11
13800,1948-10-12
13801,1948-10-13
13802,1948-10-14
13803,1948-10-15
13804,1948-10-16
13805,1948-10-17
13806,1948-10-18
13807,1948-10-19
13808,1948-10-20
13809,1948-10-21
13810,1948-10-22
13811,1948-10-23
13812,1948-10-24
13813,1948-10-25
13814,1948-10-26
13815,1948-10-27
13816,1948-10-28
13817,1948-10-29
13818,1948-10-30
13819,1948-10-31
13820,1948-11-01
13821,1948-11-02
13822,1948-11-03
13823,1948-11-04
13824,1948-11-05
13825,1948-11-06
13826,1948-11-07
13827,1948-11-08
13828,1948-11-09
13829,1948-11-10
13830,1948-11-11
13831,1948-11-12
13832,1948-11-13
13833,1948-11-14
13834,1948-11-15
13835,1948-11-16
13836,1948-11-17
13837,1948-11-18
13838,1948-11-19
13839,1948-11-20
13840,1948-11-21
13841,1948-11-22
13842,1948-11-23
13843,1948-11-24
13844,1948-11-25
13845,1948-11-26
13846,1948-11-27
13847,1948-11-28
13848,1948-11-29
13849,1948-11-30
13850,1948-12-01
13851,1948-12-02
13852,1948-12-03
13853,1948-12-04
13854,1948-12-05
13855,1948-12-06
13856,1948-12-07
13857,1948-12-08
13858,1948-12-09
13859,1948-12-10
13860,1948-12-11
13861,1948-12-12
13862,1948-12-13
13863,1948-12-14
13864,1948-12-15
13865,1948-12-16
13866,1948-12-17
13867,1948-12-18
13868,1948-12-19
13869,1948-12-20
13870,1948-12-21
13871,1948-12-22
13872,1948-12-23
13873,1948-12-24
13874,1948-12-25
13875,1948-12-26
13876,1948-12-27
13877,1948-12-28
13878,1948-12-29
13879,1948-12-30
13880,1948-12-31
13881,1949-01-01
13882,1949-01-02
13883,1949-01-03
13884,1949-01-04
13885,1949-01-05
13886,1949-01-06
13887,1949-01-07
13888,1949-01-08
13889,1949-01-09
13890,1949-01-10
13891,1949-01-11
13892,1949-01-12
13893,1949-01-13
13894,1949-01-14
13895,1949-01-15
13896,1949-01-16
13897,1949-01-17
13898,1949-01-18
13899,1949-01-19
13900,1949-01-20
13901,1949-01-21
13902,1949-01-22
13903,1949-01-23
13904,1949-01-24
13905,1949-01-25
13906,1949-01-26
13907,1949-01-27
13908,1949-01-28
13909,1949-01-29
13910,1949-01-30
13911,1949-01-31
13912,1949-02-01
13913,1949-02-02
13914,1949-02-03
13915,1949-02-04
13916,1949-02-05
13917,1949-02-06
13918,1949-02-07
13919,1949-02-08
13920,1949-02-09
13921,1949-02-10
13922,1949-02-11
13923,1949-02-12
13924,1949-02-13
13925,1949-02-14
13926,1949-02-15
13927,1949-02-16
13928,1949-02-17
13929,1949-02-18
13930,1949-02-19
13931,1949-02-20
13932,1949-02-21
13933,1949-02-22
13934,1949-02-23
13935,1949-02-24
13936,1949-02-25
13937,1949-02-26
13938,1949-02-27
13939,1949-02-28
13940,1949-03-01
13941,1949-03-02
13942,1949-03-03
13943,1949-03-04
13944,1949-03-05
13945,1949-03-06
13946,1949-03-07
13947,1949-03-08
13948,1949-03-09
13949,1949-03-10
13950,1949-03-11
13951,1949-03-12
13952,1949-03-13
13953,1949-03-14
13954,1949-03-15
13955,1949-03-16
13956,1949-03-17
13957,1949-03-18
13958,1949-03-19
13959,1949-03-20
13960,1949-03-21
13961,1949-03-22
13962,1949-03-23
13963,1949-03-24
13964,1949-03-25
13965,1949-03-26
13966,1949-03-27
13967,1949-03-28
13968,1949-03-29
13969,1949-03-30
13970,1949-03-31
13971,1949-04-01
13972,1949-04-02
13973,1949-04-03
13974,1949-04-04
13975,1949-04-05
13976,1949-04-06
13977,1949-04-07
13978,1949-04-08
13979,1949-04-09
13980,1949-04-10
13981,1949-04-11
13982,1949-04-12
13983,1949-04-13
13984,1949-04-14
13985,1949-04-15
13986,1949-04-16
13987,1949-04-17
13988,1949-04-18
13989,1949-04-19
13990,1949-04-20
13991,1949-04-21
13992,1949-04-22
13993,1949-04-23
13994,1949-04-24
13995,1949-04-25
13996,1949-04-26
13997,1949-04-27
13998,1949-04-28
13999,1949-04-29
14000,1949-04-30
14001,1949-05-01
14002,1949-05-02
14003,1949-05-03
14004,1949-05-04
14005,1949-05-05
14006,1949-05-06
14007,1949-05-07
14008,1949-05-08
14009,1949-05-09
14010,1949-05-10
14011,1949-05-11
14012,1949-05-12
14013,1949-05-13
14014,1949-05-14
14015,1949-05-15
14016,1949-05-16
14017,1949-05-17
14018,1949-05-18
14019,1949-05-19
14020,1949-05-20
14021,1949-05-21
14022,1949-05-22
14023,1949-05-23
14024,1949-05-24
14025,1949-05-25
14026,1949-05-26
14027,1949-05-27
14028,1949-05-28
14029,1949-05-29
14030,1949-05-30
14031,1949-05-31
14032,1949-06-01
14033,1949-06-02
14034,1949-06-03
14035,1949-06-04
14036,1949-06-05
14037,1949-06-06
14038,1949-06-07
14039,1949-06-08
14040,1949-06-09
14041,1949-06-10
14042,1949-06-11
14043,1949-06-12
14044,1949-06-13
14045,1949-06-14
14046,1949-06-15
14047,1949-06-16
14048,1949-06-17
14049,1949-06-18
14050,1949-06-19
14051,1949-06-20
14052,1949-06-21
14053,1949-06-22
14054,1949-06-23
14055,1949-06-24
14056,1949-06-25
14057,1949-06-26
14058,1949-06-27
14059,1949-06-28
14060,1949-06-29
14061,1949-06-30
14062,1949-07-01
14063,1949-07-02
14064,1949-07-03
14065,1949-07-04
14066,1949-07-05
14067,1949-07-06
14068,1949-07-07
14069,1949-07-08
14070,1949-07-09
14071,1949-07-10
14072,1949-07-11
14073,1949-07-12
14074,1949-07-13
14075,1949-07-14
14076,1949-07-15
14077,1949-07-16
14078,1949-07-17
14079,1949-07-18
14080,1949-07-19
14081,1949-07-20
14082,1949-07-21
14083,1949-07-22
14084,1949-07-23
14085,1949-07-24
14086,1949-07-25
14087,1949-07-26
14088,1949-07-27
14089,1949-07-28
14090,1949-07-29
14091,1949-07-30
14092,1949-07-31
14093,1949-08-01
14094,1949-08-02
14095,1949-08-03
14096,1949-08-04
14097,1949-08-05
14098,1949-08-06
14099,1949-08-07
14100,1949-08-08
14101,1949-08-09
14102,1949-08-10
14103,1949-08-11
14104,1949-08-12
14105,1949-08-13
14106,1949-08-14
14107,1949-08-15
14108,1949-08-16
14109,1949-08-17
14110,1949-08-18
14111,1949-08-19
14112,1949-08-20
14113,1949-08-21
14114,1949-08-22
14115,1949-08-23
14116,1949-08-24
14117,1949-08-25
14118,1949-08-26
14119,1949-08-27
14120,1949-08-28
14121,1949-08-29
14122,1949-08-30
14123,1949-08-31
14124,1949-09-01
14125,1949-09-02
14126,1949-09-03
14127,1949-09-04
14128,1949-09-05
14129,1949-09-06
14130,1949-09-07
14131,1949-09-08
14132,1949-09-09
14133,1949-09-10
14134,1949-09-11
14135,1949-09-12
14136,1949-09-13
14137,1949-09-14
14138,1949-09-15
14139,1949-09-16
14140,1949-09-17
14141,1949-09-18
14142,1949-09-19
14143,1949-09-20
14144,1949-09-21
14145,1949-09-22
14146,1949-09-23
14147,1949-09-24
14148,1949-09-25
14149,1949-09-26
14150,1949-09-27
14151,1949-09-28
14152,1949-09-29
14153,1949-09-30
14154,1949-10-01
14155,1949-10-02
14156,1949-10-03
14157,1949-10-04
14158,1949-10-05
14159,1949-10-06
14160,1949-10-07
14161,1949-10-08
14162,1949-10-09
14163,1949-10-10
14164,1949-10-11
14165,1949-10-12
14166,1949-10-13
14167,1949-10-14
14168,1949-10-15
14169,1949-10-16
14170,1949-10-17
14171,1949-10-18
14172,1949-10-19
14173,1949-10-20
14174,1949-10-21
14175,1949-10-22
14176,1949-10-23
14177,1949-10-24
14178,1949-10-25
14179,1949-10-26
14180,1949-10-27
14181,1949-10-28
14182,1949-10-29
14183,1949-10-30
14184,1949-10-31
14185,1949-11-01
14186,1949-11-02
14187,1949-11-03
14188,1949-11-04
14189,1949-11-05
14190,1949-11-06
14191,1949-11-07
14192,1949-11-08
14193,1949-11-09
14194,1949-11-10
14195,1949-11-11
14196,1949-11-12
14197,1949-11-13
14198,1949-11-14
14199,1949-11-15
14200,1949-11-16
14201,1949-11-17
14202,1949-11-18
14203,1949-11-19
14204,1949-11-20
14205,1949-11-21
14206,1949-11-22
14207,1949-11-23
14208,1949-11-24
14209,1949-11-25
14210,1949-11-26
14211,1949-11-27
14212,1949-11-28
14213,1949-11-29
14214,1949-11-30
14215,1949-12-01
14216,1949-12-02
14217,1949-12-03
14218,1949-12-04
14219,1949-12-05
14220,1949-12-06
14221,1949-12-07
14222,1949-12-08
14223,1949-12-09
14224,1949-12-10
14225,1949-12-11
14226,1949-12-12
14227,1949-12-13
14228,1949-12-14
14229,1949-12-15
14230,1949-12-16
14231,1949-12-17
14232,1949-12-18
14233,1949-12-19
14234,1949-12-20
14235,1949-12-21
14236,1949-12-22
14237,1949-12-23
14238,1949-12-24
14239,1949-12-25
14240,1949-12-26
14241,1949-12-27
14242,1949-12-28
14243,1949-12-29
14244,1949-12-30
14245,1949-12-31
14246,1950-01-01
14247,1950-01-02
14248,1950-01-03
14249,1950-01-04
14250,1950-01-05
14251,1950-01-06
14252,1950-01-07
14253,1950-01-08
14254,1950-01-09
14255,1950-01-10
14256,1950-01-11
14257,1950-01-12
14258,1950-01-13
14259,1950-01-14
14260,1950-01-15
14261,1950-01-16
14262,1950-01-17
14263,1950-01-18
14264,1950-01-19
14265,1950-01-20
14266,1950-01-21
14267,1950-01-22
14268,1950-01-23
14269,1950-01-24
14270,1950-01-25
14271,1950-01-26
14272,1950-01-27
14273,1950-01-28
14274,1950-01-29
14275,1950-01-30
14276,1950-01-31
14277,1950-02-01
14278,1950-02-02
14279,1950-02-03
14280,1950-02-04
14281,1950-02-05
14282,1950-02-06
14283,1950-02-07
14284,1950-02-08
14285,1950-02-09
14286,1950-02-10
14287,1950-02-11
14288,1950-02-12
14289,1950-02-13
14290,1950-02-14
14291,1950-02-15
14292,1950-02-16
14293,1950-02-17
14294,1950-02-18
14295,1950-02-19
14296,1950-02-20
14297,1950-02-21
14298,1950-02-22
14299,1950-02-23
14300,1950-02-24
14301,1950-02-25
14302,1950-02-26
14303,1950-02-27
14304,1950-02-28
14305,1950-03-01
14306,1950-03-02
14307,1950-03-03
14308,1950-03-04
14309,1950-03-05
14310,1950-03-06
14311,1950-03-07
14312,1950-03-08
14313,1950-03-09
14314,1950-03-10
14315,1950-03-11
14316,1950-03-12
14317,1950-03-13
14318,1950-03-14
14319,1950-03-15
14320,1950-03-16
14321,1950-03-17
14322,1950-03-18
14323,1950-03-19
14324,1950-03-20
14325,1950-03-21
14326,1950-03-22
14327,1950-03-23
14328,1950-03-24
14329,1950-03-25
14330,1950-03-26
14331,1950-03-27
14332,1950-03-28
14333,1950-03-29
14334,1950-03-30
14335,1950-03-31
14336,1950-04-01
14337,1950-04-02
14338,1950-04-03
14339,1950-04-04
14340,1950-04-05
14341,1950-04-06
14342,1950-04-07
14343,1950-04-08
14344,1950-04-09
14345,1950-04-10
14346,1950-04-11
14347,1950-04-12
14348,1950-04-13
14349,1950-04-14
14350,1950-04-15
14351,1950-04-16
14352,1950-04-17
14353,1950-04-18
14354,1950-04-19
14355,1950-04-20
14356,1950-04-21
14357,1950-04-22
14358,1950-04-23
14359,1950-04-24
14360,1950-04-25
14361,1950-04-26
14362,1950-04-27
14363,1950-04-28
14364,1950-04-29
14365,1950-04-30
14366,1950-05-01
14367,1950-05-02
14368,1950-05-03
14369,1950-05-04
14370,1950-05-05
14371,1950-05-06
14372,1950-05-07
14373,1950-05-08
14374,1950-05-09
14375,1950-05-10
14376,1950-05-11
14377,1950-05-12
14378,1950-05-13
14379,1950-05-14
14380,1950-05-15
14381,1950-05-16
14382,1950-05-17
14383,1950-05-18
14384,1950-05-19
14385,1950-05-20
14386,1950-05-21
14387,1950-05-22
14388,1950-05-23
14389,1950-05-24
14390,1950-05-25
14391,1950-05-26
14392,1950-05-27
14393,1950-05-28
14394,1950-05-29
14395,1950-05-30
14396,1950-05-31
14397,1950-06-01
14398,1950-06-02
14399,1950-06-03
14400,1950-06-04
14401,1950-06-05
14402,1950-06-06
14403,1950-06-07
14404,1950-06-08
14405,1950-06-09
14406,1950-06-10
14407,1950-06-11
14408,1950-06-12
14409,1950-06-13
14410,1950-06-14
14411,1950-06-15
14412,1950-06-16
14413,1950-06-17
14414,1950-06-18
14415,1950-06-19
14416,1950-06-20
14417,1950-06-21
14418,1950-06-22
14419,1950-06-23
14420,1950-06-24
14421,1950-06-25
14422,1950-06-26
14423,1950-06-27
14424,1950-06-28
14425,1950-06-29
14426,1950-06-30
14427,1950-07-01
14428,1950-07-02
14429,1950-07-03
14430,1950-07-04
14431,1950-07-05
14432,1950-07-06
14433,1950-07-07
14434,1950-07-08
14435,1950-07-09
14436,1950-07-10
14437,1950-07-11
14438,1950-07-12
14439,1950-07-13
14440,1950-07-14
14441,1950-07-15
14442,1950-07-16
14443,1950-07-17
14444,1950-07-18
14445,1950-07-19
